90.12	-3.70
85.75	6.31
99.61	98.36
53.68	8.16
67.53	100.21
97.41	-2.24
92.26	10.58
106.11	129.73
58.36	11.81
72.22	130.96
90.12	-3.70
85.75	-12.31
99.61	-104.36
53.68	-10.46
67.53	-102.51
97.41	-2.24
92.26	-14.15
106.11	-133.30
58.36	-12.92
72.22	-132.07
90.12	-3.70
68.98	6.31
55.12	98.36
36.90	8.16
23.05	100.21
97.41	-2.24
75.48	10.58
61.63	129.73
41.59	11.81
27.73	130.96
90.12	-3.70
68.98	-12.31
55.12	-104.36
36.90	-10.46
23.05	-102.51
97.41	-2.24
75.48	-14.15
61.63	-133.30
41.59	-12.92
27.73	-132.07
