152.12	-0.43
179.43	161.56
138.47	704.14
126.61	162.39
85.65	704.98
165.48	-0.18
191.36	199.31
150.40	863.95
135.20	200.09
94.24	864.72
152.12	-0.43
179.43	-161.87
138.47	-704.45
126.61	-161.03
85.65	-703.61
165.48	-0.18
191.36	-199.16
150.40	-863.80
135.20	-198.39
94.24	-863.03
152.12	-0.43
82.61	161.56
123.57	704.14
29.79	162.39
70.75	704.98
165.48	-0.18
94.54	199.31
135.50	863.95
38.38	200.09
79.34	864.72
152.12	-0.43
82.61	-161.87
123.57	-704.45
29.79	-161.03
70.75	-703.61
165.48	-0.18
94.54	-199.16
135.50	-863.80
38.38	-198.39
79.34	-863.03
